,x1,y
81,132.9823615967563,215.7489253508833
82,47.81248581879715,152.50369323588993
83,98.63661306839109,213.22688156573687
84,120.88941394687733,234.54315924240228
85,112.64480632924523,179.04749849047735
86,82.18140184213698,165.2565427432755
87,108.95165293424985,178.4347117304522
88,107.99124764830674,190.9806588769563
89,121.57991410379108,215.44421701924
90,106.1565389644167,228.51137659523278
91,132.04629830397658,230.94804378017668
92,100.4560441540428,223.2150605999035
93,78.83758544039688,185.53237929103864
94,101.207820592774,186.91315262422808
95,110.44429172071825,238.2891620809918
96,84.8447422197391,187.5412877763785
97,80.16763899882787,189.34312989499273
98,88.11591112511161,164.39596409325426
99,98.26367309200236,167.99058142904386
100,97.56136021560059,175.2439106159329
101,113.56520270226117,218.42623653412363
102,105.90776743984219,177.77197889968858
103,79.76634999032288,145.0358094486674
104,82.20643771492846,187.79903588004436
105,117.9163823962852,237.64458566689103
106,84.812683863928,218.94932830634906
107,84.86789745829455,189.34699159824729
108,75.78632883278486,168.89945714839473
109,67.99252396380268,194.82485742465582
110,80.93951952421673,188.1979769429114
111,110.95511052778019,191.9320728058096
112,80.64666012548383,174.89510261953467
113,128.91998832061068,188.45403142507288
114,77.3579745743442,151.1076882503525
115,119.3657589080333,194.29759213720507
116,122.38449532337539,227.8841096239825
117,132.14531162915495,219.8812832333906
118,89.47656579942533,187.24316308017063
119,118.53089727438973,210.2829755916083
120,97.00650174730485,211.12239342426835
121,108.65226746713054,185.39773244622472
122,112.15286506213114,181.7601936781977
123,124.50274098050598,236.03496794524648
124,132.90336426489554,218.77005295652003
125,92.4650264210079,220.05503989550243
126,110.83122800545316,212.60603413306472
127,112.99879312330506,223.64152786317246
128,117.07300442863713,260.1050040048755
129,90.7138407532416,177.67076507125353
130,87.29387001121812,192.25751681831815
131,96.00213977168956,165.62836670518453
132,111.0663992550207,209.27887549971223
133,57.05490383837137,150.9449921763163
134,100.04585846185392,211.1860072573774
135,82.93628872019791,183.3159333734988
136,100.00453203998856,244.13473626378422
137,120.65428029561821,218.87480877206764
138,82.47777255539813,199.92899467450349
139,129.68344092458213,218.0841780314129
140,140.0988636900728,249.18293856311735
141,98.0126264059748,238.7401249039578
142,123.13792564747195,206.91505961331117
143,110.69300176537979,170.63566189558418
144,98.51897938605316,200.5006046875543
145,98.8454750496964,178.23302639370024
146,98.50655425270325,211.55253698455317
147,118.50085593706832,214.09632176342217
148,138.17193316982173,253.3530876930535
149,114.2194992287331,203.1711291565395
150,84.48773988464458,166.63751631572495
151,95.0774861113964,178.2069570650075
152,77.79442236882127,176.17534407629626
153,98.03027256553105,183.13288617291695
154,86.29751121599904,201.76800181640564
155,129.98370243872162,225.05314262881956
156,94.61360530366608,174.64645149485148
157,81.40954923681551,200.32055777979645
158,86.50166884093734,205.23854536965058
159,83.30472495076377,192.83671940012653
160,117.18804330791231,213.98638393990598
161,86.31465566984133,189.21604787751662
162,113.33726116313424,209.8872398718932
163,87.28563741136595,177.41120529100033
164,92.93731247992326,211.44065591541346
165,119.6464926098356,240.81977130644665
166,98.91147418851452,230.22131171262905
167,64.23989316816002,204.18107230839357
168,98.71001933376881,198.76156692642485
169,89.1521434161651,209.52063054164202
170,121.65891256656799,212.75067268016784
171,110.92375918569427,240.43205834535877
172,109.11678912168775,199.25076377174514
173,122.17285546886208,231.0385807894469
174,98.92471308678357,210.5719110899962
175,122.68373128025966,207.03488797103734
176,111.28008865553561,214.33335538315674
177,78.96802535837386,148.87488040623413
178,128.76697702493732,269.9611224919108
179,133.85687845469587,251.73447497844435
180,83.25368474695854,198.13819018544558
181,100.15924557961638,190.80382908633214
182,104.34815758349012,252.22558388577957
183,90.10549119048017,203.94782846528534
184,90.04623989296356,237.1872613738699
185,103.49655981521536,246.04808117080012
186,119.48690385744095,207.79124302060376
187,92.27889123331292,180.5565262621297
188,80.0445289961733,174.1907088265002
189,122.79806454906833,217.46694162140903
190,133.1817605358288,256.3590316717572
191,118.45038535597477,224.1077173811717
192,98.53982602191377,225.11816132947578
193,98.2676250451536,202.6744224982251
194,94.7179094910007,205.14213662978176
195,104.19258704465518,227.4273419237711
196,116.81949766286621,202.36743522645972
197,95.1779784217007,204.64992382737614
198,91.55380587030176,199.09652642432974
199,104.80626757424689,199.0364110072411
200,111.5653406928445,237.74785401204082
201,120.7077288759123,211.43690272157383
202,143.1613196766927,258.92817652026554
203,78.68535488526547,180.11966099535644
204,118.31390592803527,206.10189989039375
205,114.46178561013066,225.43812639580642
206,111.2721180148178,201.20684183390617
207,133.54002955214634,217.43642234535238
208,97.78742921069887,230.45764475874154
209,95.49656940431342,196.24620028203574
210,106.40915278915166,241.19792368234977
211,110.63437831954575,216.2974785668036
212,94.4972207447166,172.98786218599173
213,92.77859337851758,174.61205039556125
214,88.67744447921547,161.481944358347
215,102.31822746473333,193.5780955154827
216,106.87479705611698,190.02965029208963
217,93.22877318638629,213.79631367565415
218,97.70971899342648,201.0124047093425
219,70.068590884887,165.09896016901223
220,110.63321704971477,210.7867348760144
221,127.19793052340802,223.47135998289232
222,81.32759056603277,148.61068697947678
223,115.3402981089381,225.68183708636394
224,63.4363879308168,172.38253039214814
225,100.5646399561302,170.5648460451725
226,112.38803231344914,233.38251860260024
227,128.43401569352858,215.857616798573
228,87.56141654091145,168.14464939136587
229,76.55418327235876,172.25811520204982
230,83.56839069881521,177.7671958277109
231,96.87105723883347,210.92586822239247
232,71.22186673028318,155.24175170675795
233,130.6596335699975,253.85914371549129
234,82.93727721169356,169.75776486539428
235,107.3402731771646,178.620190536922
236,122.12107464078746,198.24547118533422
237,53.53904533424367,144.17138442725286
238,133.85920512985737,250.37676036317654
239,88.10034468241287,191.4232023162237
240,96.77130465767078,221.77637178887824
241,98.77190852178397,225.5495493349843
242,91.4999566866028,224.64362857325204
243,90.31212803909875,159.4635244521496
244,107.4754668746748,185.53344135082142
245,81.86919813188109,197.89677039849101
246,97.50088157775984,173.63368468147746
247,105.18626500978293,194.4141963634981
248,141.87276696237353,259.4527624655914
249,84.34811328380842,200.95074710512603
250,104.00759724118961,224.3477505309135
251,85.08405149890444,152.74696655010888
252,100.10148856446374,225.93407915515445
253,105.83932012484178,246.10854392690138
254,117.65211898287417,223.24191558917727
255,113.3178132121933,220.09933055288636
256,135.86854262293565,253.97911132603875
257,113.46272162094432,191.6492519331435
258,121.471445191641,235.46176821817744
259,105.96781836001193,201.48670094474141
260,77.55133100680004,201.47643818121892
261,88.40586557411052,190.4367036729101
262,128.72499633951043,223.5707331204936
263,130.25215044139046,201.4889753786077
264,95.97267532670617,186.031488113385
265,108.28666783928944,184.48768650278083
266,58.994016882229886,156.10867239131446
267,91.29009989468838,209.66095696590332
268,96.40718106016124,183.97359256107615
269,103.36700742573049,210.83535809806477
270,108.04622971403035,234.40940814140694
271,76.91087073231162,189.69398750345013
272,110.3939084054471,215.04537904698986
273,91.13250010957898,206.15065254084664
274,113.00068592276362,212.80584790380016
275,115.61531710922426,224.3791551698263
276,103.66056605949545,248.12865489329084
277,48.63634728239205,148.27188758574457
278,100.02323111596046,199.48787887759488
279,105.48243343513666,196.6908527997117
280,81.31704467527537,172.89524430223082
281,80.30665073357979,173.2018908549178
282,123.0224001588266,197.47713368182383
283,79.79152165800815,210.8027441123865
284,104.02594445631709,159.542447621461
285,98.23244926305925,214.23440121761638
286,71.05200972475944,192.584748633785
287,96.21715109626747,205.5660493886017
288,81.67280977130623,200.16838460846844
289,73.71675675624522,205.38293113304553
290,137.12443920477511,243.9424843425289
291,92.64800820329141,183.84801087779215
292,138.4344832052088,239.80583792043487
293,108.45047354120445,237.03989196861872
294,111.90478747116279,222.17750062873287
295,82.04107792690866,192.12993687678718
296,108.5806850561489,218.76088066058415
297,124.02733973624971,221.194865926818
298,83.30029045575083,190.87005059726178
299,95.32369532306134,181.54723818653818
300,96.86099764869174,191.33478624331906
301,110.68802640062513,247.11166817930194
302,130.46278310351184,231.87280702419156
303,86.7313862507259,163.49591467763088
304,98.00332226938806,207.88510172217192
305,140.39005329777297,216.82053159990738
306,100.7875825251707,216.8480672696312
307,82.52853305355367,210.55985441047144
308,59.52924785105671,135.44339204760672
309,124.39069145043426,200.1167121315255
310,87.78564464748702,189.10014782760544
311,123.56598464470336,226.86290780371303
312,100.67238487215661,168.9289957819824
313,83.48102625014846,200.75801087883133
314,100.46080418532449,208.6088702805463
315,99.24341477784944,193.2340687758369
316,77.8141358466889,223.08697492151663
317,125.22705383766746,256.77530172234697
318,119.30796764482949,232.94224343578233
319,99.16315240024738,238.18242165184702
320,112.04019880104039,200.14407151060803
321,68.19188512903415,182.35924879387517
322,139.23598245913118,252.14724673045225
323,110.14912327825124,240.11219986505603
324,91.36985836552196,183.10245274318214
325,109.65105225226014,209.9453609068205
326,95.70964840992676,219.82472936150137
327,95.64064187691793,205.47873511826367
328,97.11902168780018,218.27668636157023
329,86.7986400593564,216.43866980571403
330,84.46144475916422,199.3751776621791
331,51.86193761778418,191.1412421745191
332,103.82661278974106,202.93102356762432
333,98.6163757538638,183.53298468541533
334,120.97014909906073,228.99082493776035
335,101.80805888316144,189.97945424374225
336,98.1097097814298,167.90847150408894
337,109.87548117893847,210.63964357817207
338,79.87265011660914,177.86229499304596
339,109.51363294706329,206.91900478478095
340,91.93244882126996,189.80399784933118
341,92.71688959507121,217.35945665001975
342,91.05943321319015,235.09281818021003
343,122.86497584951321,240.9763222628779
344,64.9151605202364,148.34194039264997
345,101.34834913850541,242.88950923080893
346,82.74818578303434,217.99185210481187
347,91.426887445224,195.5371060581712
348,110.00565450619467,152.61438672428707
349,104.13558177592947,207.00018205592644
350,102.55796458579277,178.19798533974685
351,85.74634533487112,201.31820829928733
352,139.29302880653566,227.80236093969305
353,141.93834759687078,290.1081029752333
354,90.19608339731711,195.08489032781722
355,126.59720694189602,228.8062551337398
356,66.11367673798271,149.64970474143638
357,77.43347668795144,189.18485506454945
358,85.21373360655227,184.25722517339685
359,93.92683078220128,211.4040676227723
360,116.9814818669978,276.64046610837806
361,112.13966882851483,196.60491304116417
362,89.83122473724455,194.60992771674145
363,108.91154672868313,250.2625837147538
364,100.69750346895161,187.16519472548293
365,108.31601205283111,202.6265178179978
366,85.63296101357005,176.49757877179755
367,119.23954948858558,241.1821157274249
368,70.11426594067245,186.87852249971155
369,97.50957002160631,211.93506266153588
370,82.28678148354234,182.5179821921095
371,85.91199875756888,158.05582199880695
372,100.45197291618923,236.17508487400772
373,153.05910045969443,235.9080174440509
374,73.26053525722509,166.72887100825542
375,68.86085843602568,191.52878589695098
376,78.36881186292561,181.69679540379792
377,86.87519210266419,210.1801371762698
378,58.39942025017264,174.599728994119
379,124.82531455597056,201.77161200596345
380,88.32683426405771,178.2440454233702
381,98.61215643347535,209.80680470105867
382,77.18769762646596,176.5135008652628
383,102.48150155188169,172.38438642521453
384,83.68972177554797,235.40130205993358
385,78.00858238139958,197.77972987552167
386,87.01958665631624,205.18018176757016
387,77.28194221265971,189.71113859784313
388,88.70040425795791,182.7829324162173
389,109.33179329976582,217.34644720952036
390,148.71940075810437,238.1858078039699
391,91.76071309082364,168.63682450972533
392,68.3510969030239,146.2498524322079
393,84.23266529278244,169.97606319392418
394,85.88683613898576,210.55990928342763
395,81.13005442179919,192.296606650206
396,95.2969530775603,232.29340078092088
397,115.59754231626238,216.77990400131065
398,73.42238239933512,177.19582454887058
399,90.81671262843831,172.21708266737852
400,135.60277007348193,223.2044373451064
401,90.32639750172005,166.15686711163772
402,101.86443880614064,212.60743697944815
403,78.27442284057662,172.66585322076926
404,90.04463657851365,200.0760213112879
405,63.125244174308314,205.38321501672158
406,54.677625696826944,188.28815348753068
407,110.46480982828817,255.40897064537296
408,104.68428446583336,210.90412326008743
409,85.3470733086152,158.1739804170933
410,108.27653448417786,213.45820916268173
411,90.8814530525606,188.36077177033584
412,75.81813278058536,166.48756969951162
413,114.32489889387574,236.1103164884608
414,84.00568961306425,183.38657314742662
415,117.4919346467859,230.95451296582934
416,138.16735745334734,219.78551207399644
417,110.09504940859023,208.25744631818253
418,99.16567387529133,219.20393483643028
419,90.66555950620221,167.32267325930187
420,120.36556965002603,248.21463994332476
421,104.61255263226359,203.50581914894775
422,104.52133973320376,229.14508745799287
423,79.66827055823694,133.57859413520305
424,93.54469046682412,213.84689903527777
425,113.07927993241739,193.699153837947
426,88.79694275218229,162.34602793279055
427,111.21292324911698,184.47558645415623
428,132.60480351560076,263.91521049221865
429,95.07738340062505,219.38570414210042
430,141.8174621042558,247.63957333211772
431,109.32452921444265,178.0747077079721
432,100.93026030830507,183.4573316137506
433,112.07025122224525,224.19505474390962
434,135.4658259412297,243.20428867318412
435,116.93178477573015,216.3746978986431
436,104.17794466310363,165.47863877192046
437,109.10287021676073,204.8471934070476
438,95.94023232734004,200.28416792868097
439,90.40916473270175,190.51568423624732
440,77.57604917318332,187.77498879835522
441,103.21951735414531,199.3141428827592
442,97.64371008669946,228.81837563433794
443,114.54515680688297,215.45222517746907
444,112.66952353186075,219.59328213845401
445,112.3819537938833,215.17040322890458
446,98.6180537670352,187.64483668182933
447,109.96295645345074,239.99707981688516
448,152.96898145858316,262.9313861819762
449,81.69633472919156,210.34115444460093
450,98.78938123139162,209.77674836004223
451,88.9401716142099,176.7773586445651
452,107.795802565027,183.60766721771515
453,107.23254671118364,219.85413179926377
454,104.70887862791348,171.69309606596119
455,103.8912363286869,218.70491183672328
456,83.9113882198586,177.80681923761358
457,76.62332619922023,165.14183618181522
458,93.18287420416426,219.09207898248007
459,105.44415269594668,227.46269261373305
460,94.1996201738694,203.2287694428225
461,131.9534676515522,222.4151677445278
462,126.28633308909721,252.9512064162977
463,95.12892722568732,216.31319714536323
464,109.70204157665097,157.79128949830596
465,109.80251897353997,207.7582770018574
466,106.85552620424015,176.22735164690647
467,147.07886157912654,213.80311309509756
468,95.58826879199944,182.16251849960526
469,107.03835051656584,210.961661912075
470,103.82724634868698,176.42930153257788
471,112.68425525758128,222.6087699781068
472,128.76594897286031,205.21583522993413
473,112.22689461087583,205.93979680599102
474,98.80683546577217,199.6816971276378
475,111.89807497427259,217.38499616023176
476,125.08533980636683,212.61339059678187
477,104.45772820048822,157.22426049443143
478,96.96360157365676,205.88129784247565
479,111.06853571704622,235.74459379103288
480,129.1850581893396,250.18482432387367
481,75.71826407472535,160.08218611556907
482,113.93989991508519,169.43376462205683
483,102.62980719327867,215.07124424807603
484,98.17063197910666,179.11038218374654
485,76.2115929225017,177.26738654395112
486,77.72369481775553,157.49323627827744
487,125.83327365034526,252.4958919807993
488,97.05281879333764,178.48044837775313
489,126.0324811647647,233.6126987764434
490,124.02129714756896,240.92018419892386
491,102.66451344812836,195.84033398442907
492,117.03939635099945,207.5948646687549
493,66.17296014547654,190.6522128769265
494,85.08708196619388,148.00202295629123
495,102.18329439089975,220.99252480051803
496,114.8295377859339,220.0015539997176
497,145.6854640570156,272.9610433849796
498,62.377766923115736,186.29322514092786
499,87.18388891720771,177.47720737671807
500,105.52887587679623,201.42290972436555
501,110.26562205653117,239.3579308469345
502,83.86074025146804,220.0332346138328
503,90.62357359031435,196.4147712384715
504,95.72373614428955,198.21720501520397
505,111.23308510643065,212.0587266338464
506,94.0655567401512,211.1446571216423
507,113.60184416324525,223.76735349858228
508,127.53498801993825,260.65634818806075
509,78.72424293121179,221.41794490115143
510,121.20499418579595,215.34028891674254
511,125.47231434403017,233.89404347455564
512,89.20562186438136,203.94792588993764
513,103.03249507328519,196.42287261930574
514,51.94053940515317,151.4854781096047
515,62.14553443618233,159.58202984846514
516,118.28891754505776,239.9780401440504
517,102.34841328497006,201.29230877211893
518,120.2361430566364,225.03592558477743
519,129.10611096980398,207.77580847521023
520,107.09871642912087,174.75882099584624
521,105.65929172330817,221.55861986307875
522,109.44049876271811,242.01690079070272
523,50.53356060271134,147.66502556369682
524,115.76226020437589,216.4893670033021
525,105.29631967847084,201.60991018033667
526,56.14553430813736,162.01368688646778
527,154.32302256602583,249.82831410306102
528,111.38949896256037,200.68842379731453
529,98.85448224908419,201.1040915218911
530,91.76161704970556,197.91423884325746
531,128.59799753397564,203.49981039884347
532,81.55886012570268,182.071129829447
533,108.91641382719827,215.62263145164894
534,113.19416021227718,217.55526946624457
535,91.05213270686261,200.61449088928737
536,100.84801165905932,183.90872120289905
537,86.5185619395396,161.38047442467501
538,97.26577902344688,188.3912622241907
539,96.36704552053901,196.4099439271235
540,106.69017617772421,228.02227354235907
541,104.61203771225708,186.76819047298193
542,108.33823564187217,196.6372432965661
543,96.25147606259799,210.35745094312446
544,82.9178136687736,176.08735826528675
545,107.63589035502567,202.7044361585356
546,102.91566143288831,165.37754519519058
547,97.61107683451239,162.5848522098513
548,119.93159016427623,229.96517501763594
549,88.6624027231548,171.53165747659034
550,111.23943525005345,190.14177205581157
551,140.63072222102454,252.95601060552804
552,76.30821766163808,183.42215192589984
553,101.0768608813915,191.43926082068907
554,99.1883322420454,224.6776393788245
555,124.59950237166419,193.58233941112894
556,52.720572337309974,181.0185312100989
557,151.40025808740359,265.0262619191167
558,102.95350392780327,238.40441573590317
559,97.05373281968876,241.42021477241963
560,84.34994186869254,156.68690816835084
561,91.89122888499865,209.61025322727227
562,60.37700296432818,149.8352350055642
563,105.68640125335963,258.77221928013296
564,136.06345585568204,256.2168642545772
565,108.3626934450615,193.91928555035204
566,140.69726607132128,224.74165048799898
567,115.58298790789196,208.86920003254255
568,105.76019520873959,230.65012571513378
569,115.91547964049624,204.20406433046944
570,123.6445290841281,187.08550633007476
571,78.67613986609622,169.61427412612528
572,110.86277323532704,204.55683055304797
573,65.96718170321,193.13831241778402
574,109.74793330256252,226.52426606314413
575,113.6848954007425,206.25798501807742
576,128.97251180831748,237.27085561776573
577,107.85299229235707,215.91265970428339
578,113.79093045712129,212.29209286900374
579,84.32393914998205,195.41770706106104
580,116.44560860303937,201.29604241526053
581,95.40773408633278,180.90031088967288
582,81.17360911436677,188.85488711574365
583,121.01155517296773,211.50169549022309
584,99.36376199773454,192.90741064539034
585,97.28677799391544,200.57398210700677
586,56.5408032124141,141.4333796528651
587,64.22243781814772,176.89326848129707
588,111.22662432311732,216.64726855652924
589,99.52515515155744,196.9070463077162
590,126.33750763733289,214.4593007715847
591,119.95386455254581,196.96325465699948
592,71.4053824870598,202.3077197255015
593,76.68371967093896,161.7911598964488
594,121.81070460908477,219.4439613960311
595,98.47336550614894,201.04362214724011
596,95.34878948292373,147.01484339564885
597,146.64045632236122,252.09125253327807
598,87.49041491204355,201.54462979952868
599,124.44965724266258,185.31681721168042
600,119.33273903506769,213.8265644989565
601,91.20716542121163,189.12906850289056
602,79.45690078890283,170.32803225604096
603,110.5889770958617,233.8569337845529
604,123.50024709205279,215.7597966939938
605,107.6451895812882,216.9250423137878
606,132.90953732978573,272.6943049191027
607,86.57414088736147,172.90482443677098
608,92.74729488763538,173.81157712347158
609,97.4829650371221,170.7773058177669
610,130.784847759185,215.00998703008253
611,132.30362150457123,236.51703604493437
612,72.17040627955775,200.4366614840701
613,113.26936306168703,227.71354345849835
614,118.3938627723026,238.25215009302678
615,98.4659536526657,176.37694268866397
616,91.40679800801938,208.39335484101485
617,125.45984788247642,197.67741017367663
618,87.81443794622822,189.57437599040392
619,111.41614853374017,225.80277270986392
620,88.2106267464346,181.0042018764545
621,97.13163742525542,179.11398608655708
622,73.40754566109642,172.8921996431876
623,94.38900845025783,223.7263407660136
624,101.47855635932765,183.912116492632
625,114.82648942763565,226.91663614538254
626,106.67431134046925,218.1161741686462
627,98.14308168183094,208.36098597227158
628,121.00061035350072,185.68533510434665
629,100.21340262137066,158.94470883391836
630,37.73537501057588,101.25643935569336
631,117.40497480273845,215.62989125097914
632,119.58612442983775,209.3526081043764
633,121.5195630537032,231.82417572234408
634,109.71914243548747,228.66561828048253
635,127.32555186477447,228.06159995112904
636,101.2609678352665,182.78231853994907
637,67.26834672369804,152.6097190975698
638,93.98927647796012,150.5147468034181
639,115.16805249956926,166.93690528777066
640,120.98526357424302,204.64298249307075
641,92.09034852688757,204.47192196049025
642,79.0147047504972,167.5600835434148
643,91.09121788742809,197.49303563170022
644,91.20276846665871,196.98612433792522
645,172.95084301260783,276.4110894901374
646,91.93844290664958,161.1174308763653
647,75.89854348173617,176.27220955164924
648,101.92733939567987,235.17997524842633
649,101.3862271032621,173.2815676289684
650,124.60023741024287,226.24453524507243
651,102.61196883217603,183.28003518560848
652,60.61884793308563,143.7917638284323
653,62.14622062636397,182.07176040815494
654,91.72615828146459,186.09341222771778
655,88.48904226957151,169.93070841933076
656,97.20435143542281,212.5835648972069
657,98.09061894444744,180.0052954760936
658,100.19782373119264,173.34205900808018
659,43.0919340134664,152.1147954564865
660,102.53538033112835,237.16567547441005
661,65.41445499626035,165.70413335860377
662,84.71164550393624,186.81082233271664
663,97.48365159201943,166.32828299233353
664,91.52958144242324,217.9956997204485
665,72.43313627111192,131.08648165734692
666,119.66256869970286,224.19871969448198
667,69.52363302387778,209.11321833725754
668,112.01814627691724,207.72115568871635
669,101.65596468048746,207.20187219277364
670,69.27239058596675,175.26605198243976
671,106.13646374186574,193.89393545988025
672,109.43396998241933,241.68386168784843
673,72.95667207574897,178.31825955119663
674,87.66139513178658,164.00368451688834
675,116.28054168025744,220.0248418096307
676,106.55400352798023,219.6606979160338
677,90.18563545481094,152.68935301117324
678,130.73762313314404,236.05852238471056
679,105.6121023708956,231.13443370031754
680,109.13783546294802,244.94152506325713
681,121.37917506424891,218.53762449587833
682,112.82289947004804,222.50596692277117
683,86.55380691070883,179.7039759114166
684,78.62157767816669,215.95758289879225
685,89.60474243635754,213.61151173671016
686,103.08119643821951,210.3597384517959
687,113.63897725658722,201.98622678807118
688,116.96581588089606,224.78891828299086
689,92.53190136721557,181.25125994988872
690,108.39227976980175,212.57670948914486
691,82.16068421327513,206.08744481651559
692,102.52291097513042,169.4594400896513
693,93.23345936872234,201.6475692173397
694,82.15046191821257,190.54615287318228
695,121.28699666471357,232.1105137500446
696,85.0579172610672,168.69797624473625
697,120.8386051363261,213.93313287206303
698,109.79701222501376,209.44233419642168
699,104.98318422862837,204.29992026462514
700,110.36358360324354,205.1869543416735
701,115.68161620120681,192.8944420537494
702,61.605093534837195,167.48139319928305
703,86.84943460794699,203.17311469502147
704,85.5899811259458,175.8495501462755
705,135.41810048383167,213.8613400342807
706,120.16783456329415,221.55096941926462
707,139.9835637220287,226.07657717866178
708,83.39808875458344,187.03360031630075
709,103.56438607030096,240.509899847665
710,102.02417488723441,213.10316316370523
711,121.15822838536164,221.9931066018925
712,97.64452525151115,179.36747187958593
713,45.064427498719304,151.82206915182982
714,114.30452273861584,237.6024098594411
715,110.90827766250192,234.62214756829675
716,123.11778977546155,237.54429210255915
717,52.88837185889801,142.01082166338583
718,80.56274760750526,191.35107201510326
719,106.77828977536647,213.28824018799622
720,59.24918911207962,142.62755877222736
721,112.77674848250201,218.28276954913832
722,162.52290784988463,224.17433688188032
723,84.70613444961872,175.43535005785168
724,87.48334472044642,181.91864691017832
725,124.88173401260633,228.43911304237247
726,68.1476640655558,205.02291651145632
727,80.78146710448812,175.164447371754
728,106.53367131468711,203.19229948738968
729,69.21624018426891,193.34536312024164
730,94.8873112967702,188.1777932180145
731,116.80556893018114,239.9730819693006
732,69.61910716111392,161.5923666207649
733,130.01484792155134,258.3069959002595
734,112.68319820673449,222.3594215634009
735,61.71294288511605,141.483589019247
736,84.15084285995204,187.05281316774307
737,94.10844879619445,174.34754414577225
738,116.87913244761617,231.49478199451588
739,88.41390204013521,184.5726474140704
740,121.37596707267679,251.4122006313843
741,99.61545738708531,179.8346489945747
742,79.43297188458061,160.10910833280244
743,114.43846444638342,194.99789823713928
744,113.56246902437724,194.27887888311594
745,91.08738485277073,204.39857170983404
746,91.98703698549136,191.7496751875097
747,87.51667665832,179.81414757664479
748,137.48904222884426,238.9240354050852
749,110.87193464951359,211.9032450546315
750,105.57299455338068,221.48726724290992
751,92.63326852779976,223.08541306126403
752,109.89143665259931,186.06806405136896
753,107.24611366624363,205.5736831411744
754,101.7426427503475,227.48347802942996
755,102.42628172714768,196.8771225742281
756,103.35307500192108,176.01622337605602
757,111.18072091458842,189.13442498797312
758,89.1232050548216,209.30714375221584
759,109.30270784257961,207.65849510467694
760,131.35225897412832,249.56797264507216
761,121.28432376699195,228.81489067487382
762,85.6447518427638,175.1023291477158
763,101.12881412548045,198.29290295058803
764,120.7970108701541,208.54718327083037
765,140.94418481654597,231.1615129409893
766,54.50470965729981,160.6120406722028
767,84.66242820382016,175.06221276841828
768,102.4253526922578,219.94423290004778
769,95.22762892163588,196.06077314878945
770,111.50549067167117,203.82496121249386
771,84.34862395882438,191.1459059230392
772,112.28223920958031,196.80053901804723
773,126.66555894243551,253.05216766582856
774,151.44727564220045,241.73574639611076
775,82.03490358088906,176.7780532303148
776,133.41663211599226,214.89250321621466
777,97.76151621699401,188.5493772229812
